order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status
H30239.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港内地股等权重指数,,HKCN50EW,1.0,INDX,0000-00-00,2013-10-15,Active
H30240.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300低波动人民币指数,,H300LVCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30241.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300低贝塔人民币指数,,H300LBCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30242.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300高贝塔人民币指数,,H300HBCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30243.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300稳定人民币指数,,H300WDCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30244.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300动态人民币指数,,H300DTCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30245.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地低波动人民币指数,,H300CNLVCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30246.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地低贝塔人民币指数,,H300CNLBCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30247.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地高贝塔人民币指数,,H300CNHBCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30248.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100等权重人民币指数,,HK100EWCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30249.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港内地股等权重人民币指数,,HKCN50EWCNY,1.0,INDX,0000-00-00,2013-10-15,Active
H30250.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500能源指数,,500NY,1.0,INDX,0000-00-00,2013-11-06,Active
H30251.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500原材料指数,,500YL,1.0,INDX,0000-00-00,2013-11-06,Active
H30252.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500工业指数,,500GY,1.0,INDX,0000-00-00,2013-11-06,Active
H30253.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500可选消费指数,,500KX,1.0,INDX,0000-00-00,2013-11-06,Active
H30254.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500主要消费指数,,500XF,1.0,INDX,0000-00-00,2013-11-06,Active
H30255.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500医药卫生指数,,500YY,1.0,INDX,0000-00-00,2013-11-06,Active
H30256.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500金融地产指数,,500JRDC,1.0,INDX,0000-00-00,2013-11-06,Active
H30257.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500信息技术指数,,500XX,1.0,INDX,0000-00-00,2013-11-06,Active
H30258.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500通信服务指数,,500TX,1.0,INDX,0000-00-00,2013-11-06,Active
H30259.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500公用事业指数,,500GY,1.0,INDX,0000-00-00,2013-11-06,Active
H30260.XSHG,"09:31-11:30,13:01-15:00",0.0,300动量,XSHG,300DL,1.0,INDX,0000-00-00,2013-11-21,Active
H30261.XSHG,"09:31-11:30,13:01-15:00",0.0,300ERC,XSHG,300ERC,1.0,INDX,0000-00-00,2013-11-21,Active
H30262.XSHG,"09:31-11:30,13:01-15:00",0.0,地产等权,XSHG,DCDQ,1.0,INDX,2015-05-18,2013-11-22,Delisted
H30263.XSHG,"09:31-11:30,13:01-15:00",0.0,中证腾讯济安价值100A股指数,,TXJA,1.0,INDX,0000-00-00,2013-11-18,Active
H30264.XSHG,"09:31-11:30,13:01-15:00",0.0,中证稳健股票上市分级基金指数,,WJGJ,1.0,INDX,0000-00-00,2014-01-08,Delisted
H30265.XSHG,"09:31-11:30,13:01-15:00",0.0,中证进取股票上市分级基金指数,,JQGJ,1.0,INDX,0000-00-00,2014-01-08,Delisted
H30266.XSHG,"09:31-11:30,13:01-15:00",0.0,中证进取债券上市分级基金指数,,JQZJ,1.0,INDX,0000-00-00,2014-01-08,Delisted
H30267.XSHG,"09:31-11:30,13:01-15:00",0.0,中证海外高收益债券ETF指数,,GSYZETFS,1.0,INDX,0000-00-00,2013-12-18,Active
H30268.XSHG,"09:31-11:30,13:01-15:00",0.0,中证海外高收益债券ETF人民币指数,,GSYZETFSCNY,1.0,INDX,0000-00-00,2013-12-18,Active
H30269.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利低波动指数,,HLDB,1.0,INDX,0000-00-00,2013-12-19,Active
H30270.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利价值指数,,HLJZ,1.0,INDX,0000-00-00,2013-12-19,Active
H30271.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100动态指数,,A100DT,1.0,INDX,0000-00-00,2014-01-17,Active
H30272.XSHG,"09:31-11:30,13:01-15:00",0.0,中证A100稳定指数,,A100WD,1.0,INDX,0000-00-00,2014-01-17,Active
H30273.XSHG,"09:31-11:30,13:01-15:00",0.0,中证200动态指数,,200DT,1.0,INDX,0000-00-00,2014-01-17,Active
H30274.XSHG,"09:31-11:30,13:01-15:00",0.0,中证200稳定指数,,200WD,1.0,INDX,0000-00-00,2014-01-17,Active
H30275.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经分期限理财产品指数(1个月),,YCLC1GY,1.0,INDX,0000-00-00,2013-07-05,Delisted
H30276.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经分期限理财产品指数(2个月),,YCLC2GY,1.0,INDX,0000-00-00,2013-07-05,Delisted
H30277.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经分期限理财产品指数(3个月),,YCLC3GY,1.0,INDX,0000-00-00,2013-07-05,Delisted
H30310.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500净收益美元指数,,ZZ500JSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30311.XSHG,"09:31-11:30,13:01-15:00",0.0,中证可选净收益美元指数,,800KXJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30312.XSHG,"09:31-11:30,13:01-15:00",0.0,中证消费净收益美元指数,,800XFJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30313.XSHG,"09:31-11:30,13:01-15:00",0.0,中证医药卫生净收益美元指数,,800YWJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30314.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金融地产净收益美元指数,,800JDJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30315.XSHG,"09:31-11:30,13:01-15:00",0.0,中证信息净收益美元指数,,800XXJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30316.XSHG,"09:31-11:30,13:01-15:00",0.0,中证工业净收益美元指数,,800GYJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30317.XSHG,"09:31-11:30,13:01-15:00",0.0,中证材料净收益美元指数,,800CLJSYMY,1.0,INDX,0000-00-00,2014-04-15,Active
H30318.XSHG,"09:31-11:30,13:01-15:00",0.0,中证科技传媒通信150指数,,KJCMTX150,1.0,INDX,0000-00-00,2014-04-15,Active
H30322.XSHG,"09:31-11:30,13:01-15:00",0.0,中证股债风险平价指数,,GZRP,1.0,INDX,0000-00-00,2014-06-09,Active
H30323.XSHG,"09:31-11:30,13:01-15:00",0.0,H300信息产业H,XSHG,HSLLXXCYH,1.0,INDX,0000-00-00,2014-05-21,
H30324.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300银行指数,,H300YH,1.0,INDX,0000-00-00,2014-05-21,Active
H30325.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300运输指数,,H300YS,1.0,INDX,0000-00-00,2014-05-21,Active
H30326.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300资源指数,,H300ZY,1.0,INDX,0000-00-00,2014-05-21,Active
H30327.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300基建指数,,H300JJ,1.0,INDX,0000-00-00,2014-05-21,Active
H30328.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300物流指数,,H300WL,1.0,INDX,0000-00-00,2014-05-21,Active
H30329.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300休闲指数,,H300XX,1.0,INDX,0000-00-00,2014-05-21,Active
H30330.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300细分行业龙头指数,,HKXFLT,1.0,INDX,0000-00-00,2014-05-21,Active
H30331.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300行业龙头指数,,HKHYLT,1.0,INDX,0000-00-00,2014-05-21,Active
H30332.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50指数,,XG50,1.0,INDX,0000-00-00,2014-05-21,Active
H30333.XSHG,"09:31-11:30,13:01-15:00",0.0,H300信息产业,XSHG,HSLLXXCY,1.0,INDX,0000-00-00,2014-05-21,
H30334.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300银行人民币指数,,H300YHCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30335.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300运输人民币指数,,H300YSCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30336.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300资源人民币指数,,H300ZYCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30337.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300基建人民币指数,,H300JJCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30338.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300物流人民币指数,,H300WLCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30339.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300休闲人民币指数,,H300XXCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30340.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300细分行业龙头人民币指数,,HKXFLTCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30341.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300行业龙头人民币指数,,HKHYLTCNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30342.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50人民币指数,,XG50CNY,1.0,INDX,0000-00-00,2014-05-21,Active
H30343.XSHG,"09:31-11:30,13:01-15:00",0.0,养老产业,XSHG,YLCY,1.0,INDX,2015-08-19,2014-06-06,Delisted
H30344.XSHG,"09:31-11:30,13:01-15:00",0.0,中证健康产业指数,,JKCY,1.0,INDX,0000-00-00,2014-06-06,Active
H30345.XSHG,"09:31-11:30,13:01-15:00",0.0,300波控1,XSHG,300BK1,1.0,INDX,0000-00-00,2014-07-08,Active
H30346.XSHG,"09:31-11:30,13:01-15:00",0.0,300波控2,XSHG,300BK2,1.0,INDX,0000-00-00,2014-07-08,Active
H30347.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500波动率控制25%指数,,500BK1,1.0,INDX,0000-00-00,2014-07-08,Active
H30348.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500波动率控制15%指数,,500BK2,1.0,INDX,0000-00-00,2014-07-08,Active
H30350.XSHG,"09:31-11:30,13:01-15:00",0.0,中证辽宁股交中心市场发展指数,,LNGJZXSCFZZS,1.0,INDX,0000-00-00,2014-04-25,Active
H30351.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500成长指数,,500CZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30352.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500价值指数,,500JZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30353.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500相对成长指数,,500RCZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30354.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500相对价值指数,,500RJZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30355.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800成长指数,,800CZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30356.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800价值指数,,800JZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30357.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800相对成长指数,,800RCZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30358.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800相对价值指数,,800RJZ,1.0,INDX,0000-00-00,2014-06-09,Active
H30359.XSHG,"09:31-11:30,13:01-15:00",0.0,中证转型成长指数,,ZXCZ,1.0,INDX,0000-00-00,2014-07-11,Active
H30360.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经分期限理财产品指数(6个月),,YCLC6GY,1.0,INDX,0000-00-00,2014-06-06,Delisted
H30361.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经分期限理财产品指数(12个月),,YCLC12GY,1.0,INDX,0000-00-00,2014-06-06,Delisted
H30362.XSHG,"09:31-11:30,13:01-15:00",0.0,中证锐联基本面300指数,,JB300,1.0,INDX,0000-00-00,2014-07-22,Active
H30363.XSHG,"09:31-11:30,13:01-15:00",0.0,中证锐联基本面500指数,,JB500,1.0,INDX,0000-00-00,2014-07-22,Active
H30364.XSHG,"09:31-11:30,13:01-15:00",0.0,300MV,XSHG,300MV,1.0,INDX,2017-05-02,2014-07-08,Delisted
H30365.XSHG,"09:31-11:30,13:01-15:00",0.0,中证文娱传媒指数,,WYCM,1.0,INDX,0000-00-00,2014-07-21,Active
H30366.XSHG,"09:31-11:30,13:01-15:00",0.0,中证高股息策略指数,,GXCL,1.0,INDX,0000-00-00,2014-07-21,Active
H30367.XSHG,"09:31-11:30,13:01-15:00",0.0,大农业,XSHG,DNY,1.0,INDX,2015-08-19,2014-07-22,Delisted
H30368.XSHG,"09:31-11:30,13:01-15:00",0.0,中证高新技术企业指数,,ZZGX,1.0,INDX,0000-00-00,2014-07-17,Active
H30369.XSHG,"09:31-11:30,13:01-15:00",0.0,中美TMT(美元),XSHG,ZMTMTMY,1.0,INDX,0000-00-00,2014-07-18,Active
H30370.XSHG,"09:31-11:30,13:01-15:00",0.0,中美TMT(人民币),XSHG,ZMTMTRMB,1.0,INDX,0000-00-00,2014-07-18,Active
H30371.XSHG,"09:31-11:30,13:01-15:00",0.0,环境治理,XSHG,HJZL,1.0,INDX,2015-07-27,2014-07-21,Delisted
H30372.XSHG,"09:31-11:30,13:01-15:00",0.0,中证社会发展安全产业主题指数,,ZZAQ,1.0,INDX,0000-00-00,2014-07-21,Active
H30373.XSHG,"09:31-11:30,13:01-15:00",0.0,中证百度百发策略100指数,,BF100,1.0,INDX,0000-00-00,2014-07-30,Active
H30374.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球综合指数,,ZGNDQZ,1.0,INDX,0000-00-00,2014-07-31,Active
H30375.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球能源综合指数,,CNNYZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30376.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球原材料综合指数,,CNCLZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30377.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球工业综合指数,,CNGYZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30378.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球可选消费综合指数,,CNKXZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30379.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球主要消费综合指数,,CNXFZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30380.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球医药卫生综合指数,,CNYYZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30381.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球金融综合指数,,CNJRZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30382.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球信息技术综合指数,,CNXXZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30383.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球通信服务综合指数,,CNTXZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30384.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球公用事业综合指数,,CNGYZH,1.0,INDX,0000-00-00,2014-07-31,Active
H30385.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球综合美元指数,,ZGNDQZUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30386.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球能源综合美元指数,,CNNYZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30387.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球原材料综合美元指数,,CNCLZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30388.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球工业综合美元指数,,CNGYZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30389.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球可选消费综合美元指数,,CNKXZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30390.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球主要消费综合美元指数,,CNXFZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30391.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球医药卫生综合美元指数,,CNYYZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30392.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球金融综合美元指数,,CNJRZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30393.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球信息技术综合美元指数,,CNXXZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30394.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球通信服务综合美元指数,,CNTXZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30395.XSHG,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业全球公用事业综合美元指数,,CNGYZHUSD,1.0,INDX,0000-00-00,2014-07-31,Active
H30396.XSHG,"09:31-11:30,13:01-15:00",0.0,中证高等级短融指数,,GDJDR,1.0,INDX,0000-00-00,2014-11-05,Active
H30397.XSHG,"09:31-11:30,13:01-15:00",0.0,中证高等级短融美元指数,,GDJDRMY,1.0,INDX,0000-00-00,2014-12-01,Active
H30398.XSHG,"09:31-11:30,13:01-15:00",0.0,中证高等级短融美元对冲指数,,GDJDRDC,1.0,INDX,0000-00-00,2014-11-05,Active
H30399.XSHG,"09:31-11:30,13:01-15:00",0.0,智能家居,XSHG,ZNJJ,1.0,INDX,2015-06-15,2014-09-17,Delisted
H30400.XSHG,"09:31-11:30,13:01-15:00",0.0,800动量,XSHG,BLLDL,1.0,INDX,0000-00-00,2014-11-13,
H30401.XSHG,"09:31-11:30,13:01-15:00",0.0,300股息点,XSHG,300GXD,1.0,INDX,0000-00-00,2014-09-25,Active
H30402.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500股息点指数,,500GXD,1.0,INDX,0000-00-00,2014-09-25,Active
H30403.XSHG,"09:31-11:30,13:01-15:00",0.0,300日报酬两倍,XSHG,300RBCLB,1.0,INDX,0000-00-00,2014-09-02,Active
H30404.XSHG,"09:31-11:30,13:01-15:00",0.0,300日报酬反向,XSHG,300RBCFX,1.0,INDX,0000-00-00,2014-09-02,Active
H30405.XSHG,"09:31-11:30,13:01-15:00",0.0,300美元对冲,XSHG,300MYDC,1.0,INDX,0000-00-00,2014-11-03,Active
H30406.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500美元对冲指数,,500MYDC,1.0,INDX,0000-00-00,2014-11-03,Active
H30407.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400(人民币),XSHG,ZGSLLRMB,1.0,INDX,0000-00-00,2014-10-17,
H30408.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400能源(人民币),XSHG,ZGSLLNYRMB,1.0,INDX,0000-00-00,2014-10-17,
H30409.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400材料(人民币),XSHG,ZGSLLCLRMB,1.0,INDX,0000-00-00,2014-10-17,
H30410.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400工业(人民币),XSHG,ZGSLLGYRMB,1.0,INDX,0000-00-00,2014-10-17,
H30411.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400可选(人民币),XSHG,ZGSLLKXRMB,1.0,INDX,0000-00-00,2014-10-17,
H30412.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400消费(人民币),XSHG,ZGSLLXFRMB,1.0,INDX,0000-00-00,2014-10-17,
H30413.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400医药(人民币),XSHG,ZGSLLYYRMB,1.0,INDX,0000-00-00,2014-10-17,
H30414.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400金融(人民币),XSHG,ZGSLLJRRMB,1.0,INDX,0000-00-00,2014-10-17,
H30415.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400信息(人民币),XSHG,ZGSLLXXRMB,1.0,INDX,0000-00-00,2014-10-17,
H30416.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400电信(人民币),XSHG,ZGSLLDXRMB,1.0,INDX,0000-00-00,2014-10-17,
H30417.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400公用(人民币),XSHG,ZGSLLGYRMB,1.0,INDX,0000-00-00,2014-10-17,
H30418.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100动量指数,,XG100DL,1.0,INDX,0000-00-00,2014-10-24,Active
H30419.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港200动量指数,,XG200DL,1.0,INDX,0000-00-00,2014-10-24,Active
H30420.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50等风险贡献指数,,XG50ERC,1.0,INDX,0000-00-00,2014-10-24,Active
H30421.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100等风险贡献指数,,XG100ERC,1.0,INDX,0000-00-00,2014-10-24,Active
H30422.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50等权重指数,,XG50EW,1.0,INDX,0000-00-00,2014-10-24,Active
H30423.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400(美元),XSHG,ZGSLLMY,1.0,INDX,0000-00-00,2014-10-17,
H30424.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400能源(美元),XSHG,ZGSLLNYMY,1.0,INDX,0000-00-00,2014-10-17,
H30425.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400材料(美元),XSHG,ZGSLLCLMY,1.0,INDX,0000-00-00,2014-10-17,
H30426.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400工业(美元),XSHG,ZGSLLGYMY,1.0,INDX,0000-00-00,2014-10-17,
H30427.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400可选(美元),XSHG,ZGSLLKXMY,1.0,INDX,0000-00-00,2014-10-17,
H30428.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400消费(美元),XSHG,ZGSLLXFMY,1.0,INDX,0000-00-00,2014-10-17,
H30429.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400医药(美元),XSHG,ZGSLLYYMY,1.0,INDX,0000-00-00,2014-10-17,
H30430.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400金融(美元),XSHG,ZGSLLJRMY,1.0,INDX,0000-00-00,2014-10-17,
H30431.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400信息(美元),XSHG,ZGSLLXXMY,1.0,INDX,0000-00-00,2014-10-17,
H30432.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400电信(美元),XSHG,ZGSLLDXMY,1.0,INDX,0000-00-00,2014-10-17,
H30433.XSHG,"09:31-11:30,13:01-15:00",0.0,中国400公用(美元),XSHG,ZGSLLGYMY,1.0,INDX,0000-00-00,2014-10-17,
H30434.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100动量人民币指数,,XG100DLCNY,1.0,INDX,0000-00-00,2014-10-24,Active
H30435.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港200动量人民币指数,,XG200DLCNY,1.0,INDX,0000-00-00,2014-10-24,Active
H30436.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50等风险贡献人民币指数,,XG50ERCCNY,1.0,INDX,0000-00-00,2014-10-24,Active
H30437.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100等风险贡献人民币指数,,XG100ERCCNY,1.0,INDX,0000-00-00,2014-10-24,Active
H30438.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港50等权重人民币指数,,XG50EWCNY,1.0,INDX,0000-00-00,2014-10-24,Active
H30439.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000能源指数,,1000NY,1.0,INDX,0000-00-00,2014-10-17,Active
H30440.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000原材料指数,,1000CL,1.0,INDX,0000-00-00,2014-10-17,Active
H30441.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000工业指数,,1000GY,1.0,INDX,0000-00-00,2014-10-17,Active
H30442.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000可选消费指数,,1000KX,1.0,INDX,0000-00-00,2014-10-17,Active
H30443.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000主要消费指数,,1000XF,1.0,INDX,0000-00-00,2014-10-17,Active
H30444.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000医药卫生指数,,1000YY,1.0,INDX,0000-00-00,2014-10-17,Active
H30445.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000金融指数,,1000JR,1.0,INDX,0000-00-00,2014-10-17,Active
H30446.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000信息技术指数,,1000XX,1.0,INDX,0000-00-00,2014-10-17,Active
H30447.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000通信服务指数,,1000TX,1.0,INDX,0000-00-00,2014-10-17,Active
H30448.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000公用事业指数,,1000GY,1.0,INDX,0000-00-00,2014-10-17,Active
H30449.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利波动率控制20%指数,,HLBK1,1.0,INDX,0000-00-00,2014-11-19,Active
H30450.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利波动率控制10%指数,,HLBK2,1.0,INDX,0000-00-00,2014-11-19,Active
H30451.XSHG,"09:31-11:30,13:01-15:00",0.0,中证医疗,XSHG,ZZYL,1.0,INDX,2015-05-18,2014-10-31,Delisted
H30454.XSHG,"09:31-11:30,13:01-15:00",0.0,中证1000美元对冲指数,,1000MYDC,1.0,INDX,0000-00-00,2014-11-03,Active
H30455.XSHG,"09:31-11:30,13:01-15:00",0.0,中证沪港深500指数,,HGS500,1.0,INDX,0000-00-00,2014-11-28,Active
H30456.XSHG,"09:31-11:30,13:01-15:00",0.0,中证沪港深互联互通中小综合指数,,HGSTZX,1.0,INDX,0000-00-00,2014-11-28,Active
H30457.XSHG,"09:31-11:30,13:01-15:00",0.0,中证沪港深互联互通综合指数,,HGSTZH,1.0,INDX,0000-00-00,2014-11-28,Active
H30458.XSHG,"09:31-11:30,13:01-15:00",0.0,中证沪港深500能源指数,,HGS500NY,1.0,INDX,0000-00-00,2014-11-28,Active
